ID,Name,Latitude,Longitude,Address,Link,IMAX With Laser,Stadium Seating,Handicap Accessible,Assistive Listening Devices Available,Reserved Seating,Ticketing Kiosk,Cafe
5305,Kunming Chenggong CGV & IMAX,24.884420000000,102.831320000000,"West end, South Caiyun Rd., Chenggong New District, Kunming, China 650500",https://imax.com/theatres/kunming-chenggong-cgv-imax,false,false,false,false,false,false,false
5306,Changchun Qianjin Street Liwang Wanda & IMAX,43.847620000000,125.296460000000,"Liwang Plaza, No. 996 Qianjin Street, Chaoyang District , Changchun, China 130000",https://imax.com/theatres/changchun-qianjin-street-liwang-wanda-imax,false,false,false,false,false,false,false
5307,Wuhai Wanda & IMAX,39.667100000000,106.826300000000,"4F, Wanda Plaza, South Renmin Rd., Haibowan District, Wuhai, China 160000",https://imax.com/theatres/wuhai-wanda-imax,false,false,false,false,false,false,false
5333,Cinepolis IMAX Toluca Centro,19.290360000000,-99.652460000000,"Av. Miguel Hidalgo 201, Col. Santa Clara, Toluca, Mexico 50090",https://imax.com/theatres/cinepolis-imax-toluca-centro,false,false,false,false,false,false,false
5347,Galaxy Uptown Luxury+ & IMAX,47.300320000000,-122.579180000000,"4649 Point Fosdick Drive N.W., Gig Harbor, WA 98335",https://imax.com/theatres/galaxy-uptown-luxury-imax,false,true,false,true,false,false,false
5348,Beijing Daxing Longfor SFC & IMAX,39.691902000000,116.327930000000,"3F, Longfor Paradise Walk, Yongxing Rd. Daxing District, Bejing, China 102600",https://imax.com/theatres/beijing-daxing-longfor-sfc-imax,false,false,false,false,false,false,false
5349,Qingdao CapitaMall New City Center CGV & IMAX,36.113102000000,120.395340000000,"5F, CapitaMall, No.18 South Heilongjiang Rd., Shibei District, Qingdao, China 266000",https://imax.com/theatres/qingdao-capitamall-new-city-center-cgv-imax,false,false,false,false,false,false,false
5350,Jixi Wanda & IMAX,45.310810000000,130.991440000000,"South Hebin Park, Xiangguang Rd., Jiguan District, Jixi, China 158100",https://imax.com/theatres/jixi-wanda-imax,false,false,false,false,false,false,false
5372,Changsha Meixi Lake BBG Wanda & IMAX,28.206481000000,112.869033000000,"No.1099 Fenglin No.3 Rd., Yuelu District, Changsha, China 410000",https://imax.com/theatres/changsha-meixi-lake-bbg-wanda-imax,false,true,false,false,false,false,false
5373,Tongliao Wanda & IMAX,43.617865000000,122.288867000000,"4F, Intersection of Xilamulun Street and Pingan Road, Keerqin District, Tongliao, China 028000",https://imax.com/theatres/tongliao-wanda-imax,false,false,false,false,false,false,false
5374,Mudanjiang Wanda & IMAX,44.577290000000,129.608326000000,"4F, Wanda Plaza, No.358 Xin’an Street, Xi’an District, Mudanjiang, China 157000",https://imax.com/theatres/mudanjiang-wanda-imax,false,false,false,false,false,false,false
5375,Xiamen Shimao Wanda & IMAX,24.442449000000,118.094649000000,"6F, Shimao Plaza, Daxue Rd., Siming District, Xiamen, China 361000",https://imax.com/theatres/xiamen-shimao-wanda-imax,false,false,false,false,false,false,false
5376,Shanghai Bingo SFC & IMAX,31.219939000000,121.394195000000,"5F, Bingo Plaza Phase II, No.345 Tianshan Road, Changning District, Shanghai, China 200000",https://imax.com/theatres/shanghai-bingo-sfc-imax,false,false,false,false,false,false,false
5401,Bozhou Wanda & IMAX,33.831450000000,115.786992000000,"4F, Wanda Plaza, Intersection of Xiyi Avenue and Duzhong Road, Qiaocheng District, Bozhou, China 236800",https://imax.com/theatres/bozhou-wanda-imax,false,false,false,false,false,false,false
5402,Shiyan Wanda & IMAX,32.668641000000,110.816735000000,"3F, Wanda Plaza, No.99 North Beijing Road, Zhangwan District, Shiyan, China 442000",https://imax.com/theatres/shiyan-wanda-imax,false,false,false,false,false,false,false
5403,Xining Haihu Wanda & IMAX,36.645171000000,101.720758000000,"4F, Wanda Plaza, No.1 Guangchang Road, Chengxi District, Xining, China 810000",https://imax.com/theatres/xining-haihu-wanda-imax,false,false,false,false,false,false,false
5404,Shenzhen InJoy OSGH & IMAX,22.575500000000,114.066787000000,"4F, InJoy Mall, No. 126 Zhongkang Road, Futian District, Shenzhen, China 518001",https://imax.com/theatres/shenzhen-injoy-osgh-imax,false,false,false,false,false,false,false
5413,Shenzhen Kingkey Stellar & IMAX,22.534410000000,114.032650000000,"4F, KK ONE Shopping Mall, No. 9289 Binhe Avenue, Futian District, Shenzhen, China 518047",https://imax.com/theatres/shenzhen-kingkey-stellar-imax,false,true,false,false,false,false,false
5414,Urumqi Wanda & IMAX,43.846810000000,87.523510000000,"4F, Wanda Plaza, No.999 Xuanwuhu Road, Jingkai District, Urumqi, China 830000",https://imax.com/theatres/urumqi-wanda-imax,false,true,false,false,false,false,false
5415,TGV Vivacity Mall Kuching & IMAX,1.527320000000,110.369510000000,"L3-A01, Vivacity Megamall, Jalan Wan Alwi, Kuching, Malaysia 93350",https://imax.com/theatres/tgv-vivacity-mall-kuching-imax,false,true,false,false,false,false,false
5422,Filmhouse & IMAX,6.438220000000,3.472950000000,"The Rock Drive, off Bisola Durosinmi Etti Drive, Lekki Phase 1, Lagos, Nigeria",https://imax.com/theatres/filmhouse-imax,false,true,false,false,false,false,false
5437,Yiwu Wanda & IMAX,29.284330000000,120.048450000000,"4F, Wanda Plaza, Intersection of Xijiang Road and Xinke Road, Yiwu, China 322000",https://imax.com/theatres/yiwu-wanda-imax,false,true,false,false,false,false,false
5438,Beijing Hexie Hengye & IMAX,39.887790000000,116.304580000000,"Intersection of Northeast Wanfeng Road and Jingshi Highway, Beijing, China 100000",https://imax.com/theatres/beijing-hexie-hengye-imax,false,true,false,false,false,false,false
5439,VOX Cinemas & IMAX,33.864220000000,35.528430000000,"City Centre Beirut Hazmieh, City Centre Mall, Terrace Level, Beirut, Lebanon 91100",https://imax.com/theatres/vox-cinemas-imax-0,false,true,false,false,false,false,false
5440,VOX Cinemas City Centre Qurum & IMAX,23.608570000000,58.489350000000,"Qurum City Centre Mall, VOX Cinema, First Floor, Muscar, Oman 112",https://imax.com/theatres/vox-cinemas-city-centre-qurum-imax,false,true,false,false,false,false,false
5450,Shishi Shimao Wanda & IMAX,24.726230000000,118.628090000000,"3F, Shimao Plaza, No.288 Shilong Road, Shishi, China 362700",https://imax.com/theatres/shishi-shimao-wanda-imax,false,true,false,false,false,false,false
5451,Hefei Yaohai Wanda & IMAX,31.881920000000,117.357670000000,"4F, Wanda Plaza, East Linquan Road, Yaohai District, Hefei, China 230001",https://imax.com/theatres/hefei-yaohai-wanda-imax,false,true,false,false,false,false,false
5452,Yanji Wanda & IMAX,42.906560000000,129.465330000000,"4F, Wanda Plaza, Intersection of Yanhe Road and Xinmin Street, Gongyuan Street, Yanji, China 133000",https://imax.com/theatres/yanji-wanda-imax,false,true,false,false,false,false,false
5453,Shanghai Qibao Vanke CGV & IMAX,31.160700000000,121.355760000000,"Vanke Plaza, Intersection of Qixin Road and Caobao Road, Minhang District , Shanghai, China 201100",https://imax.com/theatres/shanghai-qibao-vanke-cgv-imax,false,true,false,false,false,false,false
5454,Novo Cinemas Festival City & IMAX,25.206090000000,55.376770000000,"Dubai Festival City Mall, Dubai, United Arab Emirates",https://imax.com/theatres/novo-cinemas-festival-city-imax,false,true,false,false,false,false,false
5455,Cinepolis Westend Mall Sumashilp Pune & IMAX,18.561680000000,73.807300000000,"1st Floor, Westend Mall, Aundh, Pune, India 411007",https://imax.com/theatres/cinepolis-westend-mall-sumashilp-pune-imax,false,true,false,false,false,false,false
5472,"LG IMAX, Darling Harbour",-33.873430000000,151.201890000000,"31 Wheat Road, Sydney, Australia 2000",https://imax.com/theatres/lg-imax-darling-harbour,false,true,false,false,false,false,false
5477,Changsha Meixi Lake CGV & IMAX,28.201784000000,112.910772000000,"3F, Jinmao Place, No.1177 Huanhu Road, Yuelu District, Changsha, China 410000",https://imax.com/theatres/changsha-meixi-lake-cgv-imax,false,true,false,false,false,false,false
5478,Chongqing Yongchuan Wanda & IMAX,29.342205000000,105.935893000000,"4F, Wanda Plaza, No.789 Xingguang Avenue, Yongchuan District, Chongqing, China 402160",https://imax.com/theatres/chongqing-yongchuan-wanda-imax,false,true,false,false,false,false,false
5479,Hefei Wanda Mall & IMAX,31.710815000000,117.310381000000,"3F, Wanda Mall, No.800 Luzhou Avenue, Binhu New District, Hefei, China 230000",https://imax.com/theatres/hefei-wanda-mall-imax,false,true,false,false,false,false,false
5480,Fuzhou Great Town Omnijoi & IMAX,26.083174000000,119.333819000000,"5F, North Zone, Great Town, Mawei District, Fuzhou, China 350000",https://imax.com/theatres/fuzhou-great-town-omnijoi-imax,false,true,false,false,false,false,false
5481,Changde Wanda & IMAX,29.063936000000,111.688138000000,"4F, Wanda Plaza, Zaoguo Road, Wuling District, Changde, China 415000",https://imax.com/theatres/changde-wanda-imax,false,true,false,false,false,false,false
5482,Leshan Wanda & IMAX,29.624984000000,103.743609000000,"4F, Wanda Plaza, No.662 Leqing Road, Shizhong District, Leshan, China 614000",https://imax.com/theatres/leshan-wanda-imax,false,true,false,false,false,false,false
5483,Meizhou Wanda & IMAX,24.277785000000,116.145048000000,"4F, Wanda Plaza, No.109 Wanda Road, Meijiang District, Meizhou, China 514000",https://imax.com/theatres/meizhou-wanda-imax,false,true,false,false,false,false,false
5484,Deyang Wanda & IMAX,31.131295000000,104.414686000000,"4F, Wanda Plaza, No.8 North Lushan Road, Jingyang District, Deyang, China 618000",https://imax.com/theatres/deyang-wanda-imax,false,true,false,false,false,false,false
5485,AMC Oakbrook 12 & IMAX,41.863350000000,-87.969160000000,"600 Oakbrook Center, Oak Brook, Illinois 60523",https://imax.com/theatres/amc-oakbrook-12-imax,false,true,true,true,true,false,true
5490,Formula Kino Polezhaevskaya & IMAX,55.782910000000,37.523640000000,"Horoshovskoe w. , 27 , Moscow, Russia 123007",https://imax.com/theatres/formula-kino-polezhaevskaya-imax,false,true,false,false,false,false,false
5504,Nanjing Changfa Omnijoi & IMAX,32.091550000000,118.816230000000,"No.88 Hongshan Road, Xuanwu District, Nanjing, China 210027",https://imax.com/theatres/nanjing-changfa-omnijoi-imax,false,true,false,false,false,false,false
5505,Xi’an Laochenggen Cando & IMAX,34.291970000000,108.927630000000,"3F, Laochenggen G-park, South west Corner of Xinghuo Road and East Daxing Road, Lianhu District, Xi'An, China 710000",https://imax.com/theatres/xi%E2%80%99-laochenggen-cando-imax,false,true,false,false,false,false,false
5506,Jianyang Xuhai Wanda & IMAX,30.413120000000,104.548190000000,"4F, Xuhai Plaza, South Xiongzhou Avenue, Hedong Xin District, Jianyang, China 641400",https://imax.com/theatres/jianyang-xuhai-wanda-imax,false,true,false,false,false,false,false
5517,Guangzhou IGC Palace & IMAX,23.119580000000,113.336520000000,"IGC Shopping Mall, No.59 Linjiang Avenue, Guangzhou, China 510000",https://imax.com/theatres/guangzhou-igc-palace-imax,false,true,false,false,false,false,false
5518,Haikou Bestar & IMAX,19.983320000000,110.348290000000,"Intersection of Yingbin Avenue and Yehai Avenue, Longhua District, Haikou, China 570100",https://imax.com/theatres/haikou-bestar-imax,false,true,false,false,false,false,false
5519,Hangzhou Binjiang Cinyo & IMAX,30.200350000000,120.176430000000,"5F, Shimao Plaza, No.857 Xincheng Road, Binjiang District, Hangzhou, China 310000",https://imax.com/theatres/hangzhou-binjiang-cinyo-imax,false,true,false,false,false,false,false
5520,Foshan Sanshui Cross & IMAX,23.178140000000,112.875750000000,"Xindongli Plaza, No.8 Xiqing Avenue, Sanshui District, Foshan, China 528100",https://imax.com/theatres/foshan-sanshui-cross-imax,false,true,false,false,false,false,false
5521,Haikou Cimen Zose & IMAX,19.982740000000,110.338720000000,"6F, A Zone, No.8 Xueyuan Road, Haikou, China 571199",https://imax.com/theatres/haikou-cimen-zose-imax,false,true,false,false,false,false,false
5531,Multiplex Dafi & IMAX,48.425370000000,35.021820000000,"Blv Zoryany, 1A, Dnipro, Ukraine 49000",https://imax.com/theatres/multiplex-dafi-imax,false,true,false,false,false,false,false
5555,Kino Arena IMAX Plovdiv,42.140432000000,24.741478000000,"Mall Markovo Tepe, 54 Ruski Blvd., Plovdiv, Bulgaria 4000",https://imax.com/theatres/kino-arena-imax-plovdiv,false,true,false,false,false,false,false
5558,Xuzhou Tongshan Wanda & IMAX,34.195663000000,117.194797000000,"4F, Wanda Plaza, No.19 North Beijing Road, Tongshan District , Xuzhou, China 221100",https://imax.com/theatres/xuzhou-tongshan-wanda-imax,false,true,false,false,false,false,false
5559,Sanmenxia Wanda & IMAX,34.789932000000,111.196647000000,"4F, Wanda Plaza, Cross of Daling Road and Heping Road, Hubin District, Sanmenxia, China 472000",https://imax.com/theatres/sanmenxia-wanda-imax,false,true,false,false,false,false,false
5560,Yichun Wanda & IMAX,27.654547000000,113.900036000000,"4F, Wanda Plaza, No.6 East Yiyang Avenue, Yuanzhou District, Yichun, China 336000",https://imax.com/theatres/yichun-wanda-imax,false,true,false,false,false,false,false
5561,Suining Wanda & IMAX,30.536864000000,105.602357000000,"4F, Wanda Plaza, South Xianglin Road, Hedongxin District, Suining, China 629000",https://imax.com/theatres/suining-wanda-imax,false,true,false,false,false,false,false
5600,Guangzhou Sun City Jinyi & IMAX,23.193320000000,113.334040000000,"Sun City Plaza, No.1811 North Guangzhou Avenue, Baiyun District, Guangzhou, China 510510",https://imax.com/theatres/guangzhou-sun-city-jinyi-imax,false,true,false,false,false,false,false
5601,Taizhou Zhongsheng Wanda & IMAX,28.584720000000,121.384660000000,"A-A701 Zhongsheng Plaza, No.508 Yinzuo Street, Luqiao District, Taizhou, China 318050",https://imax.com/theatres/taizhou-zhongsheng-wanda-imax,false,true,false,false,false,false,false
5605,Zhengzhou Gaoxin CGV & IMAX,34.812900000000,113.574240000000,"Cyberport Plaza, Cross of Kexue Avenue and Ruida Road, Gaoxin District, Zhengzhou, China 450000",https://imax.com/theatres/zhengzhou-gaoxin-cgv-imax,false,true,false,false,false,false,false
5606,Guangzhou Hopson Lumiere & IMAX,23.091740000000,113.321470000000,"Hopson, No.249 South Guangzhou Avenue, Guangzhou, Guangzhou, China 510000",https://imax.com/theatres/guangzhou-hopson-lumiere-imax,false,true,false,false,false,false,false
5607,Nanchang Bestar & IMAX,28.717200000000,115.979260000000,"4F, InJoy Plaza, Dongyuan Road, Gaoxin District, Nanchang, China 330029",https://imax.com/theatres/nanchang-bestar-imax,false,true,false,false,false,false,false
5608,Zhengzhou Huiji Wanda & IMAX,34.874750000000,113.647020000000,"4F, Wanda Plaza, Cross of Kaiyuan Road and Wenhua Road, Huiji District , Zhengzhou, China 450000",https://imax.com/theatres/zhengzhou-huiji-wanda-imax,false,true,false,false,false,false,false
5609,Foshan Yuexiu Xinghui Wanda & IMAX,23.037950000000,113.148920000000,"5F, Dating Mall, No.81 North Nanhai Avenue, Nanhai District, Foshan, China 528200",https://imax.com/theatres/foshan-yuexiu-xinghui-wanda-imax,false,true,false,false,false,false,false
5610,Danyang Babaiban Omnijoi & IMAX,31.998390000000,119.578840000000,"5F, Springland Babaiban Mall, No.2 Middle Xinmin Road, Danyang, China 212300",https://imax.com/theatres/danyang-babaiban-omnijoi-imax,false,true,false,false,false,false,false
5611,Yingkou Bayuquan Wanda & IMAX,40.248400000000,122.152940000000,"4F, No.45 Hudiequan Road, Bayuquan District, Yingkou, China 115000",https://imax.com/theatres/yingkou-bayuquan-wanda-imax,false,true,false,false,false,false,false
5612,Guangzhou Panyu Shawan Jinyi & IMAX,22.925610000000,113.352800000000,"3F, Lee Garden, No.1502 West Ring Road, Shawan County, Panyu District, Guangzhou, China 511400",https://imax.com/theatres/guangzhou-panyu-shawan-jinyi-imax,false,true,false,false,false,false,false
5613,Century Cinemax Garden City Mall & IMAX,-1.232830000000,36.878500000000,"Thika Road, Exit 7, Nairobi, Kenya",https://imax.com/theatres/century-cinemax-garden-city-mall-imax,false,true,false,false,false,false,false
5621,Foshan Sanshui Wanda & IMAX,23.183560000000,112.909610000000,"5F, Wanda Plaza, Block 13, Shangnanyazhu, Nanfeng Avenue, Sanshui District, Foshan, China 528100",https://imax.com/theatres/foshan-sanshui-wanda-imax,false,true,false,false,false,false,false
5622,Lianyungang Wanda & IMAX,34.514350000000,119.171270000000,"4F, Wanda Plaza, No.7 East Lingzhou Road, Haizhou District, Lianyungang, China 222000",https://imax.com/theatres/lianyungang-wanda-imax,false,true,false,false,false,false,false
5623,Liyang Shanghecheng Omnijoi & IMAX,31.432260000000,119.485730000000,"3F, Shanghecheng, No.12 Tianmu Road, Liyang, China 213300",https://imax.com/theatres/liyang-shanghecheng-omnijoi-imax,false,true,false,false,false,false,false
5624,Haikou HNA MOVA Wanda & IMAX,20.021190000000,110.354970000000,"4-5F, No.2 MOVA Mall, Guoxing Avenue, Qiongshan District, Haikou, China 571100",https://imax.com/theatres/haikou-hna-mova-wanda-imax,false,true,false,false,false,false,false
5625,Changzhou Jintan InJoy Bestar & IMAX,31.736080000000,119.597700000000,"4F, InJoy Plaza, No.1208, South Ring 2nd Road, Jintan District, Changzhou, China 213200",https://imax.com/theatres/changzhou-jintan-injoy-bestar-imax,false,true,false,false,false,false,false
5626,Suzhou Wanda & IMAX,33.660850000000,116.956890000000,"4F, Wanda Plaza, Cross of Fuxiao Avenue and Yinhe 3rd Road, Yongqiao District, Suzhou, China 234000",https://imax.com/theatres/suzhou-wanda-imax,false,true,false,false,false,false,false
